Connected_Areas1,alpha=0.1,66.3755,3.4865985931850547,66.26939999999999,3.5133607329734873,66.32730000000001,3.734413569758979,0,0
Connected_Areas1,alpha=0.5,52.2095,4.4590200436867296,52.182,4.241270564347433,53.17670682730924,3.262895269627237,0,0
Connected_Areas1,alpha=1.0,34.46,8.755935129956137,34.807,8.686872337038228,39.58421672555948,3.907081623522233,0,0
Connected_Areas1_2A,alpha=0.1,56.8603,4.108714386520435,0,0,56.973699999999994,4.1752075768756685,0,0
Connected_Areas1_2A,alpha=0.5,33.811,3.123424242718238,0,0,36.1115,1.9749222136580469,0,0
Connected_Areas1_2A,alpha=1.0,4.747,7.993684444610007,0,0,12.09617373319545,3.0713769893933565,0,0
Connected_Areas1_3A,alpha=0.1,60.8118,4.202784881480373,0,0,61.0024,4.002116220201508,0,0
Connected_Areas1_3A,alpha=0.5,41.759,4.264436539567684,0,0,45.191,2.888082235671277,0,0
Connected_Areas1_3A,alpha=1.0,17.373,10.6234585234753,0,0,28.251131221719458,3.846936971111424,0,0
Connected_Areas1_4A,alpha=0.1,63.3795,4.035516045067843,0,0,63.63340000000001,3.9893187939797445,0,0
Connected_Areas1_4A,alpha=0.5,46.033,4.296790779174615,0,0,49.4465,3.331799476259038,0,0
Connected_Areas1_4A,alpha=1.0,24.538,9.801048719397327,0,0,34.81540342298288,3.138047513448944,0,0
Connected_Areas1_5A,alpha=0.1,66.3591,3.4738188193974655,0,0,66.25525525525525,3.5066146432372745,0,0
Connected_Areas1_5A,alpha=0.5,52.1725,4.2686641645835754,0,0,53.27877877877878,3.2491794775585263,0,0
Connected_Areas1_5A,alpha=1.0,34.769,8.460002304964226,0,0,39.28223844282238,4.209611392919548,0,0
Connected_Areas1_6A,alpha=0.1,67.88069999999999,2.49032879556094,0,0,67.9405,2.6056572587353086,0,0
Connected_Areas1_6A,alpha=0.5,52.258,5.396937650186446,0,0,54.6855,3.5374199284224086,0,0
Connected_Areas1_6A,alpha=1.0,33.158,9.970006820459052,0,0,43.226322263222634,5.169019823239874,0,0
Connected_Areas2,alpha=0.1,65.50502512562814,4.9740527619603805,65.8283851554664,4.297260294445165,66.21071071071071,3.6589046145497934,0,0
Connected_Areas2,alpha=0.5,45.931431431431434,6.125689930953349,46.388888888888886,7.078967329004406,49.3895,5.680452424763366,0,0
Connected_Areas2,alpha=1.0,20.122244488977955,10.638206100203432,22.44744744744745,12.13491850974819,30.026315789473685,8.36019085837743,0,0
Connected_Areas3,alpha=0.1,65.4968,4.432397743885357,65.53269999999999,4.411582562981225,66.09317953861584,4.210348527739444,0,0
Connected_Areas3,alpha=0.5,44.746,5.833693855525845,45.0325,6.00155761032084,51.1185,3.3726410645071616,0,0
Connected_Areas3,alpha=1.0,19.057,10.366086580769043,19.676,10.398606829763303,37.046052631578945,4.05121621730255,0,0
HConnected_Areas1,alpha=0.1,68.28520000000002,2.6187174265277275,68.1177,2.7971586851660746,68.559,2.4908510593770963,0,0
HConnected_Areas1,alpha=0.5,48.327,5.993836083844802,48.5425,5.780695784246046,51.4915,3.69150074495455,0,0
HConnected_Areas1,alpha=1.0,23.599,11.408514320453826,23.984,10.811371050888967,33.734470158343484,4.54294898703529,0,0
HConnected_Areas2,alpha=0.1,71.60105708245244,6.382120153707626,72.23279569892473,6.396234588822577,0,0,0,0
HConnected_Areas2,alpha=0.5,48.082980972515855,8.22385896219542,48.061974789915965,8.131620992505185,0,0,0,0
HConnected_Areas2,alpha=1.0,17.76120959332638,15.432868415346958,18.27974947807933,15.092098166826025,0,0,0,0
HConnected_AreasE1,alpha=0.1,31.81645161290323,5.075655399210003,31.804,4.948260704530432,34.0015,5.260951221024579,0,0
HConnected_AreasE1,alpha=0.5,19.09061135371179,3.6961533258113124,19.1705,4.022521566132368,22.554,3.5168997711052272,0,0
HConnected_AreasE1,alpha=1.0,2.8876772082878954,6.604534871145783,2.89,7.096470953931961,13.98015873015873,2.608670519549497,0,0
HConnected_AreasE2,alpha=0.1,42.2942,3.2195009489049697,42.47860000000001,3.1053827525765647,43.8721,3.4042167366370784,0,0
HConnected_AreasE2,alpha=0.5,24.7885,5.405045582601502,24.7635,5.159924200024648,32.681,2.701247674686644,0,0
HConnected_AreasE2,alpha=1.0,2.664,12.786051149592668,3.515,11.707509342298216,22.521058965102288,2.2420823300275554,0,0
HScattered_Threats1,alpha=0.1,54.610600000000005,4.576088683581209,54.4003,5.05420517094429,0,0,0,0
HScattered_Threats1,alpha=0.5,33.109,5.981815694252039,32.5145,6.440499961183138,0,0,0,0
HScattered_Threats1,alpha=1.0,6.269,11.914639692412019,6.215,12.29588447408319,0,0,0,0
HScattered_Threats2,alpha=0.1,80.1995,2.206261487222219,78.4079,2.994609755878051,0,0,0,0
HScattered_Threats2,alpha=0.5,59.243,6.898728216127956,52.366,7.115303507230032,0,0,0,0
HScattered_Threats2,alpha=1.0,32.407,12.821675046576402,20.284,12.842248401273041,0,0,0,0
HScattered_Threats3,alpha=0.1,78.454,2.3498178652823287,78.38570000000001,2.3566725504405572,0,0,0,0
HScattered_Threats3,alpha=0.5,52.737,6.6582528489086386,53.271,6.498658246130504,0,0,0,0
HScattered_Threats3,alpha=1.0,20.422,13.196814615656308,20.695,13.68144637821601,0,0,0,0
HScattered_ThreatsE1,alpha=0.1,46.176199999999994,5.257183044178698,45.432199999999995,5.517356537328361,47.923100000000005,5.0491441245026865,0,0
HScattered_ThreatsE1,alpha=0.5,28.4365,6.30085055766283,26.0035,6.390793201942933,32.373,5.906045292748778,0,0
HScattered_ThreatsE1,alpha=1.0,6.266,11.860912443821512,1.643,11.57365763274515,18.26490984743412,6.913413585573148,0,0
HScattered_ThreatsE2,alpha=0.1,45.50339999999999,3.8521822957902705,45.3504,3.844398501716491,48.288199999999996,4.020044870396349,0,0
HScattered_ThreatsE2,alpha=0.5,19.948,6.824572953672632,19.663,7.065828401539341,31.3505,5.550711643564274,0,0
HScattered_ThreatsE2,alpha=1.0,-11.889,13.538784251180015,-11.893,13.819462760903553,15.701461377870563,4.5915209539127915,0,0
Random_Map11,alpha=0.1,37.14789999999999,4.147646994381272,36.974799999999995,4.262581959329346,38.4533,3.6298497365593523,0,0
Random_Map11,alpha=0.5,18.1335,4.3381364374579094,17.6485,4.676772150746709,28.467,2.6542251223285485,0,0
Random_Map11,alpha=1.0,-6.476,10.745949190276306,-5.993,9.519923896754637,15.47843137254902,1.657186416928908,0,0
